algo,noise,num_samples,strategy,count
HF,2,100,"(1, 1, 0, 0, 1)",2
HF,2,100,"(0, 1, 0, 1, 0)",2
HF,2,100,"(1, 1, 0, 1, 0)",2
HF,2,100,"(0, 1, 0, 1, 1)",2
HF,2,150,"(1, 0, 0, 0, 1)",2
HF,2,150,"(1, 0, 0, 1, 0)",2
HF,2,150,"(0, 0, 0, 1, 1)",2
HF,2,150,"(1, 0, 0, 1, 1)",2
HF,2,150,"(1, 1, 0, 0, 0)",2
HF,2,150,"(0, 1, 0, 0, 1)",2
HF,2,150,"(1, 1, 0, 0, 1)",2
HF,2,150,"(0, 1, 0, 1, 0)",2
HF,2,150,"(1, 1, 0, 1, 0)",2
HF,2,150,"(0, 1, 0, 1, 1)",2
HF,2,200,"(1, 0, 0, 0, 1)",2
HF,2,200,"(1, 0, 0, 1, 0)",2
HF,2,200,"(0, 0, 0, 1, 1)",2
HF,2,200,"(1, 0, 0, 1, 1)",2
HF,2,200,"(1, 1, 0, 0, 0)",2
HF,2,200,"(0, 1, 0, 0, 1)",2
HF,2,200,"(1, 1, 0, 0, 1)",2
HF,2,200,"(0, 1, 0, 1, 0)",2
HF,2,200,"(1, 1, 0, 1, 0)",2
HF,2,200,"(0, 1, 0, 1, 1)",2
HF,2,250,"(1, 0, 0, 0, 1)",2
HF,2,250,"(1, 0, 0, 1, 0)",2
HF,2,250,"(0, 0, 0, 1, 1)",2
HF,2,250,"(1, 0, 0, 1, 1)",2
HF,2,250,"(1, 1, 0, 0, 0)",2
HF,2,250,"(0, 1, 0, 0, 1)",2
HF,2,250,"(1, 1, 0, 0, 1)",2
HF,2,250,"(0, 1, 0, 1, 0)",2
HF,2,250,"(1, 1, 0, 1, 0)",2
HF,2,250,"(0, 1, 0, 1, 1)",2
HF,2,300,"(1, 0, 0, 0, 1)",2
HF,2,300,"(1, 0, 0, 1, 0)",2
HF,2,300,"(0, 0, 0, 1, 1)",2
HF,2,300,"(1, 0, 0, 1, 1)",2
HF,2,300,"(1, 1, 0, 0, 0)",2
HF,2,300,"(0, 1, 0, 0, 1)",2
HF,2,300,"(1, 1, 0, 0, 1)",2
HF,2,300,"(0, 1, 0, 1, 0)",2
HF,2,300,"(1, 1, 0, 1, 0)",2
HF,2,300,"(0, 1, 0, 1, 1)",2
HF,2,350,"(1, 0, 0, 0, 1)",2
HF,2,350,"(1, 0, 0, 1, 0)",2
HF,2,350,"(0, 0, 0, 1, 1)",2
HF,2,350,"(1, 0, 0, 1, 1)",2
HF,2,350,"(1, 1, 0, 0, 0)",2
HF,2,350,"(0, 1, 0, 0, 1)",2
HF,2,350,"(1, 1, 0, 0, 1)",2
HF,2,350,"(0, 1, 0, 1, 0)",2
HF,2,350,"(1, 1, 0, 1, 0)",2
HF,2,350,"(0, 1, 0, 1, 1)",2
HF,2,400,"(1, 0, 0, 0, 1)",2
HF,2,400,"(1, 0, 0, 1, 0)",2
HF,2,400,"(0, 0, 0, 1, 1)",2
HF,2,400,"(1, 0, 0, 1, 1)",2
HF,2,400,"(1, 1, 0, 0, 0)",2
HF,2,400,"(0, 1, 0, 0, 1)",2
HF,2,400,"(1, 1, 0, 0, 1)",2
HF,2,400,"(0, 1, 0, 1, 0)",2
HF,2,400,"(1, 1, 0, 1, 0)",2
HF,2,400,"(0, 1, 0, 1, 1)",2
HF,2,450,"(1, 0, 0, 0, 1)",2
HF,2,450,"(1, 0, 0, 1, 0)",2
HF,2,450,"(0, 0, 0, 1, 1)",2
HF,2,450,"(1, 0, 0, 1, 1)",2
HF,2,450,"(1, 1, 0, 0, 0)",2
HF,2,450,"(0, 1, 0, 0, 1)",2
HF,2,450,"(1, 1, 0, 0, 1)",2
HF,2,450,"(0, 1, 0, 1, 0)",2
HF,2,450,"(1, 1, 0, 1, 0)",2
HF,2,450,"(0, 1, 0, 1, 1)",2
HF,2,500,"(1, 0, 0, 0, 1)",2
HF,2,500,"(1, 0, 0, 1, 0)",2
HF,2,500,"(0, 0, 0, 1, 1)",2
HF,2,500,"(1, 0, 0, 1, 1)",2
HF,2,500,"(1, 1, 0, 0, 0)",2
HF,2,500,"(0, 1, 0, 0, 1)",2
HF,2,500,"(1, 1, 0, 0, 1)",2
HF,2,500,"(0, 1, 0, 1, 0)",2
HF,2,500,"(1, 1, 0, 1, 0)",2
HF,2,500,"(0, 1, 0, 1, 1)",2
HF,5,50,"(1, 0, 0, 0, 1)",2
HF,5,50,"(1, 0, 0, 1, 0)",2
HF,5,50,"(0, 0, 0, 1, 1)",2
HF,5,50,"(1, 0, 0, 1, 1)",2
HF,5,50,"(1, 1, 0, 0, 0)",2
HF,5,50,"(0, 1, 0, 0, 1)",2
HF,5,50,"(0, 1, 0, 1, 0)",2
HF,5,50,"(1, 1, 0, 1, 0)",2
HF,5,50,"(0, 1, 0, 1, 1)",2
HF,5,50,"(1, 1, 0, 0, 1)",1
HF,5,100,"(1, 0, 0, 0, 1)",2
HF,5,100,"(1, 0, 0, 1, 0)",2
HF,5,100,"(0, 0, 0, 1, 1)",2
HF,5,100,"(1, 0, 0, 1, 1)",2
HF,5,100,"(1, 1, 0, 0, 0)",2
HF,5,100,"(0, 1, 0, 0, 1)",1
HF,5,100,"(1, 1, 0, 0, 1)",2
HF,5,100,"(0, 1, 0, 1, 0)",2
HF,5,100,"(1, 1, 0, 1, 0)",2
HF,5,100,"(0, 1, 0, 1, 1)",1
HF,5,150,"(1, 0, 0, 0, 1)",2
HF,5,150,"(1, 0, 0, 1, 0)",2
HF,5,150,"(0, 0, 0, 1, 1)",2
HF,5,150,"(1, 0, 0, 1, 1)",2
HF,5,150,"(1, 1, 0, 0, 0)",2
HF,5,150,"(0, 1, 0, 0, 1)",2
HF,5,150,"(1, 1, 0, 0, 1)",2
HF,5,150,"(0, 1, 0, 1, 0)",2
HF,5,150,"(1, 1, 0, 1, 0)",2
HF,5,150,"(0, 1, 0, 1, 1)",1
HF,5,200,"(1, 0, 0, 0, 1)",2
HF,5,200,"(1, 0, 0, 1, 0)",2
HF,5,200,"(0, 0, 0, 1, 1)",2
HF,5,200,"(1, 0, 0, 1, 1)",2
HF,5,200,"(1, 1, 0, 0, 0)",2
HF,5,200,"(0, 1, 0, 0, 1)",2
HF,5,200,"(1, 1, 0, 0, 1)",2
HF,5,200,"(0, 1, 0, 1, 0)",2
HF,5,200,"(1, 1, 0, 1, 0)",2
HF,5,200,"(0, 1, 0, 1, 1)",1
HF,5,250,"(1, 0, 0, 1, 0)",2
HF,5,250,"(0, 0, 0, 1, 1)",2
HF,5,250,"(1, 0, 0, 1, 1)",2
HF,5,250,"(1, 1, 0, 0, 0)",1
HF,5,250,"(0, 1, 0, 0, 1)",2
HF,5,250,"(1, 1, 0, 0, 1)",2
HF,5,250,"(0, 1, 0, 1, 0)",2
HF,5,250,"(1, 1, 0, 1, 0)",2
HF,5,250,"(0, 1, 0, 1, 1)",2
HF,5,250,"(1, 0, 0, 0, 1)",1
HF,5,300,"(1, 0, 0, 0, 1)",2
HF,5,300,"(1, 0, 0, 1, 0)",2
HF,5,300,"(0, 0, 0, 1, 1)",1
HF,5,300,"(1, 0, 0, 1, 1)",2
HF,5,300,"(1, 1, 0, 0, 0)",2
HF,5,300,"(0, 1, 0, 0, 1)",2
HF,5,300,"(1, 1, 0, 0, 1)",2
HF,5,300,"(0, 1, 0, 1, 0)",2
HF,5,300,"(1, 1, 0, 1, 0)",2
HF,5,300,"(0, 1, 0, 1, 1)",2
HF,5,350,"(1, 0, 0, 0, 1)",2
HF,5,350,"(1, 0, 0, 1, 0)",1
HF,5,350,"(0, 0, 0, 1, 1)",2
HF,5,350,"(1, 0, 0, 1, 1)",2
HF,5,350,"(0, 1, 0, 0, 1)",2
HF,5,350,"(1, 1, 0, 0, 1)",2
HF,5,350,"(0, 1, 0, 1, 0)",2
HF,5,350,"(1, 1, 0, 1, 0)",2
HF,5,350,"(0, 1, 0, 1, 1)",2
HF,5,400,"(1, 0, 0, 0, 1)",2
HF,5,400,"(1, 0, 0, 1, 0)",2
HF,5,400,"(0, 0, 0, 1, 1)",2
HF,5,400,"(1, 0, 0, 1, 1)",2
HF,5,400,"(1, 1, 0, 0, 0)",2
HF,5,400,"(0, 1, 0, 0, 1)",2
HF,5,400,"(1, 1, 0, 0, 1)",2
HF,5,400,"(0, 1, 0, 1, 0)",2
HF,5,400,"(1, 1, 0, 1, 0)",2
HF,5,400,"(0, 1, 0, 1, 1)",2
HF,5,450,"(1, 0, 0, 0, 1)",2
HF,5,450,"(1, 0, 0, 1, 0)",2
HF,5,450,"(0, 0, 0, 1, 1)",2
HF,5,450,"(1, 0, 0, 1, 1)",2
HF,5,450,"(1, 1, 0, 0, 0)",2
HF,5,450,"(0, 1, 0, 0, 1)",2
HF,5,450,"(1, 1, 0, 0, 1)",2
HF,5,450,"(0, 1, 0, 1, 0)",2
HF,5,450,"(1, 1, 0, 1, 0)",2
HF,5,450,"(0, 1, 0, 1, 1)",2
HF,5,500,"(1, 0, 0, 0, 1)",2
HF,5,500,"(1, 0, 0, 1, 0)",2
HF,5,500,"(0, 0, 0, 1, 1)",2
HF,5,500,"(1, 0, 0, 1, 1)",2
HF,5,500,"(1, 1, 0, 0, 0)",2
HF,5,500,"(0, 1, 0, 0, 1)",2
HF,5,500,"(1, 1, 0, 0, 1)",2
HF,5,500,"(0, 1, 0, 1, 0)",2
HF,5,500,"(1, 1, 0, 1, 0)",2
HF,5,500,"(0, 1, 0, 1, 1)",2
HF,10,50,"(1, 0, 0, 0, 1)",2
HF,10,50,"(1, 0, 0, 1, 0)",2
HF,10,50,"(0, 0, 0, 1, 1)",2
HF,10,50,"(1, 1, 0, 0, 0)",2
HF,10,50,"(1, 1, 0, 0, 1)",1
HF,10,50,"(0, 1, 0, 1, 0)",2
HF,10,50,"(0, 1, 0, 0, 1)",1
HF,10,100,"(1, 0, 0, 0, 1)",2
HF,10,100,"(1, 0, 0, 1, 0)",2
HF,10,100,"(0, 0, 0, 1, 1)",1
HF,10,100,"(1, 0, 0, 1, 1)",1
HF,10,100,"(1, 1, 0, 0, 0)",2
HF,10,100,"(1, 1, 0, 1, 0)",1
HF,10,100,"(0, 1, 0, 1, 1)",2
HF,10,100,"(0, 1, 0, 0, 1)",1
HF,10,150,"(1, 0, 0, 0, 1)",2
HF,10,150,"(1, 0, 0, 1, 0)",2
HF,10,150,"(1, 1, 0, 0, 0)",2
HF,10,150,"(0, 1, 0, 0, 1)",1
HF,10,150,"(0, 1, 0, 1, 0)",1
HF,10,150,"(0, 1, 0, 1, 1)",1
HF,10,150,"(1, 1, 0, 0, 1)",1
HF,10,200,"(1, 0, 0, 0, 1)",2
HF,10,200,"(1, 0, 0, 1, 0)",2
HF,10,200,"(1, 0, 0, 1, 1)",2
HF,10,200,"(1, 1, 0, 0, 0)",1
HF,10,200,"(0, 1, 0, 0, 1)",2
HF,10,200,"(1, 1, 0, 0, 1)",1
HF,10,200,"(0, 1, 0, 1, 0)",2
HF,10,200,"(0, 1, 0, 1, 1)",1
HF,10,200,"(0, 0, 0, 1, 1)",1
HF,10,200,"(1, 1, 0, 1, 0)",1
HF,10,250,"(0, 0, 0, 1, 1)",1
HF,10,250,"(0, 1, 0, 0, 1)",2
HF,10,250,"(1, 1, 0, 0, 1)",1
HF,10,250,"(1, 1, 0, 1, 0)",1
HF,10,250,"(0, 1, 0, 1, 1)",1
HF,10,250,"(1, 0, 0, 0, 1)",1
HF,10,250,"(1, 0, 0, 1, 0)",1
HF,10,250,"(1, 1, 0, 0, 0)",1
HF,10,250,"(0, 1, 0, 1, 0)",1
HF,10,300,"(1, 0, 0, 0, 1)",2
HF,10,300,"(1, 0, 0, 1, 0)",2
HF,10,300,"(0, 1, 0, 0, 1)",2
HF,10,300,"(0, 1, 0, 1, 0)",1
HF,10,300,"(1, 1, 0, 1, 0)",1
HF,10,300,"(0, 1, 0, 1, 1)",2
HF,10,300,"(0, 0, 0, 1, 1)",1
HF,10,300,"(1, 1, 0, 0, 0)",1
HF,10,350,"(1, 0, 0, 0, 1)",1
HF,10,350,"(1, 0, 0, 1, 0)",1
HF,10,350,"(0, 0, 0, 1, 1)",2
HF,10,350,"(1, 1, 0, 0, 0)",2
HF,10,350,"(0, 1, 0, 1, 0)",2
HF,10,350,"(1, 1, 0, 1, 0)",1
HF,10,350,"(0, 1, 0, 0, 1)",1
HF,10,350,"(0, 1, 0, 1, 1)",1
HF,10,400,"(1, 0, 0, 0, 1)",1
HF,10,400,"(1, 0, 0, 1, 0)",2
HF,10,400,"(0, 0, 0, 1, 1)",1
HF,10,400,"(0, 1, 0, 0, 1)",1
HF,10,400,"(0, 1, 0, 1, 0)",1
HF,10,400,"(1, 1, 0, 1, 0)",1
HF,10,400,"(0, 1, 0, 1, 1)",2
HF,10,400,"(1, 1, 0, 0, 1)",1
HF,10,450,"(1, 0, 0, 0, 1)",2
HF,10,450,"(1, 0, 0, 1, 0)",2
HF,10,450,"(0, 0, 0, 1, 1)",2
HF,10,450,"(1, 1, 0, 0, 0)",1
HF,10,450,"(1, 1, 0, 0, 1)",1
HF,10,450,"(0, 1, 0, 1, 0)",2
HF,10,450,"(1, 1, 0, 1, 0)",1
HF,10,450,"(0, 1, 0, 1, 1)",2
HF,10,450,"(1, 0, 0, 1, 1)",1
HF,10,500,"(1, 0, 0, 0, 1)",2
HF,10,500,"(1, 0, 0, 1, 0)",1
HF,10,500,"(1, 0, 0, 1, 1)",2
HF,10,500,"(1, 1, 0, 0, 0)",2
HF,10,500,"(0, 1, 0, 0, 1)",2
HF,10,500,"(1, 1, 0, 0, 1)",1
HF,10,500,"(0, 1, 0, 1, 0)",2
HF,10,500,"(0, 1, 0, 1, 1)",2
HF,10,500,"(0, 0, 0, 1, 1)",1
HF,10,500,"(1, 1, 0, 1, 0)",1
